% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 13:52:12 +0200
% Time (s), Input 1 (V), Input 2 (V)
9.3990000000e+00, -2.6656895133e+00, 6.6440881694e-02
9.4000000000e+00, -2.6650910960e+00, 8.1071463551e-02
9.4010000000e+00, -2.6645386388e+00, 4.0042365857e-02
9.4020000000e+00, -2.6655422539e+00, 1.7211529678e-03
9.4030000000e+00, -2.6655241200e+00, -1.8898916157e-02
9.4040000000e+00, -2.6655172416e+00, -1.4356385463e-02
9.4050000000e+00, -2.6659365089e+00, 8.4153593607e-03
9.4060000000e+00, -2.6659715260e+00, 1.7597343077e-02
9.4070000000e+00, -2.6657010814e+00, 2.6159961847e-02
9.4080000000e+00, -2.6656094742e+00, 7.5743236689e-03
9.4090000000e+00, -2.6653027619e+00, -1.3287113320e-02
9.4100000000e+00, -2.6654287609e+00, -3.4063508781e-02
9.4110000000e+00, -2.6661200360e+00, 5.6724574558e-03
9.4120000000e+00, -2.6657708030e+00, 4.5577568789e-02
9.4130000000e+00, -2.6650429475e+00, 6.9678087475e-02
9.4140000000e+00, -2.6648043935e+00, 6.3587300742e-02
9.4150000000e+00, -2.6636591468e+00, 3.2262629381e-02
9.4160000000e+00, -2.6638823808e+00, 2.5033161611e-02
9.4170000000e+00, -2.6638051556e+00, 2.9119844707e-02
9.4180000000e+00, -2.6649382089e+00, 4.8619679302e-02
9.4190000000e+00, -2.6654753462e+00, 6.3550095074e-02
9.4200000000e+00, -2.6656216676e+00, 7.9597306196e-02
9.4210000000e+00, -2.6655844620e+00, 3.9168188982e-02
9.4220000000e+00, -2.6640255757e+00, 9.8954571172e-04
9.4230000000e+00, -2.6637976519e+00, -2.2591656884e-02
9.4240000000e+00, -2.6644104512e+00, -1.8016922965e-02
9.4250000000e+00, -2.6653549749e+00, 8.8305621111e-03
9.4260000000e+00, -2.6641618923e+00, 1.8993024612e-02
9.4270000000e+00, -2.6640258884e+00, 2.1873806345e-02
9.4280000000e+00, -2.6642525616e+00, 2.2551637342e-03
9.4290000000e+00, -2.6649935484e+00, -1.7387553133e-02
9.4300000000e+00, -2.6645342616e+00, -3.3417568357e-02
9.4310000000e+00, -2.6650066798e+00, 7.5211727144e-03
9.4320000000e+00, -2.6652943203e+00, 4.1479317544e-02
9.4330000000e+00, -2.6655707052e+00, 6.5302513309e-02
9.4340000000e+00, -2.6658080086e+00, 6.9370124592e-02
9.4350000000e+00, -2.6661412964e+00, 4.5675429076e-02
9.4360000000e+00, -2.6657079598e+00, 3.2698467208e-02
9.4370000000e+00, -2.6657013941e+00, 3.2605296712e-02
9.4380000000e+00, -2.6653887414e+00, 5.3270387821e-02
9.4390000000e+00, -2.6656229182e+00, 7.0018566237e-02
9.4400000000e+00, -2.6655334996e+00, 8.3387281904e-02
9.4410000000e+00, -2.6656213550e+00, 4.2461672245e-02
9.4420000000e+00, -2.6657048332e+00, 7.2138351363e-03
9.4430000000e+00, -2.6651167336e+00, -2.1047152677e-02
9.4440000000e+00, -2.6647675005e+00, -1.9084006540e-02
9.4450000000e+00, -2.6646996549e+00, 7.9379387282e-03
9.4460000000e+00, -2.6653565382e+00, 1.6794763664e-02
9.4470000000e+00, -2.6657063965e+00, 2.0511265994e-02
9.4480000000e+00, -2.6659055563e+00, -1.2121544153e-03
9.4490000000e+00, -2.6657217165e+00, -2.1553024702e-02
9.4500000000e+00, -2.6663617165e+00, -3.6984622710e-02
9.4510000000e+00, -2.6660994009e+00, 6.7267222710e-03
9.4520000000e+00, -2.6660584434e+00, 3.9851335073e-02
9.4530000000e+00, -2.6664298748e+00, 6.3418155646e-02
9.4540000000e+00, -2.6664073638e+00, 6.0080588356e-02
9.4550000000e+00, -2.6659784043e+00, 3.7044339370e-02
9.4560000000e+00, -2.6661844424e+00, 2.7627866149e-02
9.4570000000e+00, -2.6658292690e+00, 3.0879766606e-02
9.4580000000e+00, -2.6663260741e+00, 5.1487642277e-02
9.4590000000e+00, -2.6658542812e+00, 6.9078106995e-02
9.4600000000e+00, -2.6661888196e+00, 8.4157658092e-02
9.4610000000e+00, -2.6658911742e+00, 3.9010612034e-02
9.4620000000e+00, -2.6643529231e+00, 4.5490963998e-04
9.4630000000e+00, -2.6640799773e+00, -2.4092389717e-02
9.4640000000e+00, -2.6647062206e+00, -1.6042521331e-02
9.4650000000e+00, -2.6648525421e+00, 1.0015203091e-02
9.4660000000e+00, -2.6642772611e+00, 1.6307963451e-02
9.4670000000e+00, -2.6646465039e+00, 1.8074451057e-02
9.4680000000e+00, -2.6659324444e+00, -1.8915486748e-04
9.4690000000e+00, -2.6655256833e+00, -1.7805569757e-02
9.4700000000e+00, -2.6662588538e+00, -3.0796288343e-02
9.4710000000e+00, -2.6660456247e+00, 1.6049399690e-02
9.4720000000e+00, -2.6661722490e+00, 5.2907710720e-02
9.4730000000e+00, -2.6665640028e+00, 7.1056885766e-02
9.4740000000e+00, -2.6663857908e+00, 5.8250944910e-02
9.4750000000e+00, -2.6662601044e+00, 3.6402463432e-02
9.4760000000e+00, -2.6660365577e+00, 2.9249595567e-02
9.4770000000e+00, -2.6662657321e+00, 3.0850377255e-02
9.4780000000e+00, -2.6658142617e+00, 5.0983958820e-02
9.4790000000e+00, -2.6663632798e+00, 6.6086646214e-02
9.4800000000e+00, -2.6659493276e+00, 7.6989470246e-02
9.4810000000e+00, -2.6662419705e+00, 3.2753806732e-02
9.4820000000e+00, -2.6660646965e+00, 6.2124086230e-04
9.4830000000e+00, -2.6654650286e+00, -2.1088422830e-02
9.4840000000e+00, -2.6658139490e+00, -1.5490376710e-02
9.4850000000e+00, -2.6654212573e+00, 7.5652567414e-03
9.4860000000e+00, -2.6660753267e+00, 1.6740049446e-02
9.4870000000e+00, -2.6662100800e+00, 1.6450533070e-02
9.4880000000e+00, -2.6658395865e+00, -3.9200392207e-03
9.4890000000e+00, -2.6655913403e+00, -2.3300440495e-02
9.4900000000e+00, -2.6659984141e+00, -3.3018936199e-02
9.4910000000e+00, -2.6662354048e+00, 1.2725589118e-02
9.4920000000e+00, -2.6659261913e+00, 4.3271130016e-02
9.4930000000e+00, -2.6653165186e+00, 6.1343705157e-02
9.4940000000e+00, -2.6649922978e+00, 6.0386362671e-02
9.4950000000e+00, -2.6656698161e+00, 4.0141476754e-02
9.4960000000e+00, -2.6662216481e+00, 3.5326312929e-02
9.4970000000e+00, -2.6661559911e+00, 4.0466948187e-02
9.4980000000e+00, -2.6661144082e+00, 6.0914745689e-02
9.4990000000e+00, -2.6658186388e+00, 7.2677051920e-02
9.5000000000e+00, -2.6654794107e+00, 8.0478361430e-02
9.5010000000e+00, -2.6641600164e+00, 3.0669976662e-02
9.5020000000e+00, -2.6639642958e+00, -2.9414363526e-03
9.5030000000e+00, -2.6642566261e+00, -2.3427064828e-02
9.5040000000e+00, -2.6638880086e+00, -1.5744875986e-02
9.5050000000e+00, -2.6642756979e+00, 9.0315977802e-03
9.5060000000e+00, -2.6645739685e+00, 1.6524319101e-02
9.5070000000e+00, -2.6643482333e+00, 1.8146361172e-02
9.5080000000e+00, -2.6648838073e+00, -1.0089301775e-03
9.5090000000e+00, -2.6645226935e+00, -1.8581261040e-02
9.5100000000e+00, -2.6643957565e+00, -2.9514412381e-02
9.5110000000e+00, -2.6654146916e+00, 1.3942433323e-02
9.5120000000e+00, -2.6658217653e+00, 4.8186968002e-02
9.5130000000e+00, -2.6657142128e+00, 7.3990505801e-02
9.5140000000e+00, -2.6663295133e+00, 6.4894814223e-02
9.5150000000e+00, -2.6665505587e+00, 4.0848384449e-02
9.5160000000e+00, -2.6661022148e+00, 3.1160528707e-02
9.5170000000e+00, -2.6662385314e+00, 3.3520118434e-02
9.5180000000e+00, -2.6661800653e+00, 5.5113787984e-02
9.5190000000e+00, -2.6660412475e+00, 7.0517872556e-02
9.5200000000e+00, -2.6664305001e+00, 8.0809460611e-02
9.5210000000e+00, -2.6652733726e+00, 3.3610162404e-02
9.5220000000e+00, -2.6645183163e+00, 3.1265267353e-07
9.5230000000e+00, -2.6646314966e+00, -2.1400450198e-02
9.5240000000e+00, -2.6645201923e+00, -1.4297294108e-02
9.5250000000e+00, -2.6643966945e+00, 8.6007623961e-03
9.5260000000e+00, -2.6651114185e+00, 1.9393532686e-02
9.5270000000e+00, -2.6656147893e+00, 1.7663625444e-02
9.5280000000e+00, -2.6659336950e+00, -5.7574989830e-03
9.5290000000e+00, -2.6657692397e+00, -2.5813542685e-02
9.5300000000e+00, -2.6656619998e+00, -3.3442580571e-02
9.5310000000e+00, -2.6658636608e+00, 1.3107338032e-02
9.5320000000e+00, -2.6658911742e+00, 4.8647505390e-02
9.5330000000e+00, -2.6661638074e+00, 6.8784213482e-02
9.5340000000e+00, -2.6653840516e+00, 6.0881604506e-02
9.5350000000e+00, -2.6659330697e+00, 3.8455340886e-02
9.5360000000e+00, -2.6657239051e+00, 3.2201974763e-02
9.5370000000e+00, -2.6652855660e+00, 3.5195624112e-02
9.5380000000e+00, -2.6660778279e+00, 5.6012664421e-02
9.5390000000e+00, -2.6662616677e+00, 6.7655849983e-02
9.5400000000e+00, -2.6663104415e+00, 8.2274238386e-02
9.5410000000e+00, -2.6662722978e+00, 3.4827631915e-02
9.5420000000e+00, -2.6663929818e+00, -1.3165804082e-03
9.5430000000e+00, -2.6662504122e+00, -2.5564983809e-02
9.5440000000e+00, -2.6658689759e+00, -1.8464328941e-02
9.5450000000e+00, -2.6656870120e+00, 3.7818467390e-03
9.5460000000e+00, -2.6651064160e+00, 1.2953512917e-02
9.5470000000e+00, -2.6656551215e+00, 1.4032477293e-02
9.5480000000e+00, -2.6654772221e+00, -5.8985053388e-03
9.5490000000e+00, -2.6656695035e+00, -2.7514685881e-02
9.5500000000e+00, -2.6652974468e+00, -3.6960861107e-02
9.5510000000e+00, -2.6657054586e+00, 1.4099072313e-02
9.5520000000e+00, -2.6660500018e+00, 4.8238555693e-02
9.5530000000e+00, -2.6662998113e+00, 7.3213876560e-02
9.5540000000e+00, -2.6661234752e+00, 6.2807544974e-02
9.5550000000e+00, -2.6652264747e+00, 3.6346811256e-02
9.5560000000e+00, -2.6659024297e+00, 2.6705540762e-02
9.5570000000e+00, -2.6666221562e+00, 3.0041232136e-02
9.5580000000e+00, -2.6662444718e+00, 5.5064701515e-02
9.5590000000e+00, -2.6659227522e+00, 7.3412411008e-02
9.5600000000e+00, -2.6655907150e+00, 7.7332762881e-02
9.5610000000e+00, -2.6656738806e+00, 2.5091940314e-02
9.5620000000e+00, -2.6662425958e+00, -5.4398438667e-03
9.5630000000e+00, -2.6664286242e+00, -2.3196639807e-02
9.5640000000e+00, -2.6664708323e+00, -1.0810591493e-02
9.5650000000e+00, -2.6660259275e+00, 9.3558186027e-03
9.5660000000e+00, -2.6649160106e+00, 1.7619228764e-02
9.5670000000e+00, -2.6650238757e+00, 1.6359238490e-02
9.5680000000e+00, -2.6644348381e+00, -4.8264193213e-03
9.5690000000e+00, -2.6653334019e+00, -2.6550152383e-02
9.5700000000e+00, -2.6643876275e+00, -3.5650846404e-02
9.5710000000e+00, -2.6656404268e+00, 1.3585071317e-02
9.5720000000e+00, -2.6662866799e+00, 4.8386440408e-02
9.5730000000e+00, -2.6665890150e+00, 7.0227105570e-02
9.5740000000e+00, -2.6662219608e+00, 5.7901086569e-02
9.5750000000e+00, -2.6661319168e+00, 3.2415203886e-02
9.5760000000e+00, -2.6659168118e+00, 2.9369654193e-02
9.5770000000e+00, -2.6655413159e+00, 3.5456376442e-02
9.5780000000e+00, -2.6659902851e+00, 6.0709958188e-02
9.5790000000e+00, -2.6659365089e+00, 7.5500618214e-02
9.5800000000e+00, -2.6657579842e+00, 8.2908923314e-02
9.5810000000e+00, -2.6662469730e+00, 3.3471031965e-02
9.5820000000e+00, -2.6662804268e+00, 6.7595508017e-04
9.5830000000e+00, -2.6664802119e+00, -1.9880958204e-02
9.5840000000e+00, -2.6661269144e+00, -5.5123792870e-03
9.5850000000e+00, -2.6663632798e+00, 1.9351949881e-02
9.5860000000e+00, -2.6660418728e+00, 2.4139912923e-02
9.5870000000e+00, -2.6661584923e+00, 1.7538251722e-02
9.5880000000e+00, -2.6663789124e+00, -6.2961995395e-03
9.5890000000e+00, -2.6659199383e+00, -2.1591168329e-02
9.5900000000e+00, -2.6654234458e+00, -2.8908491500e-02
9.5910000000e+00, -2.6647965772e+00, 1.6895750477e-02
9.5920000000e+00, -2.6652949456e+00, 4.8344544950e-02
9.5930000000e+00, -2.6645892885e+00, 7.4383197559e-02
9.5940000000e+00, -2.6646887121e+00, 6.5376611993e-02
9.5950000000e+00, -2.6662144571e+00, 4.1143841226e-02
9.5960000000e+00, -2.6660825177e+00, 3.1843049494e-02
9.5970000000e+00, -2.6657189026e+00, 3.8476601268e-02
9.5980000000e+00, -2.6660118582e+00, 5.9558458391e-02
9.5990000000e+00, -2.6658608469e+00, 7.6647740874e-02
9.6000000000e+00, -2.6663145060e+00, 8.1225288667e-02
9.6010000000e+00, -2.6659483897e+00, 3.5785599707e-02
9.6020000000e+00, -2.6659402607e+00, 7.1988278080e-03
9.6030000000e+00, -2.6657514185e+00, -9.0031463869e-03
9.6040000000e+00, -2.6657345352e+00, 2.9026674210e-03
9.6050000000e+00, -2.6654966066e+00, 1.7312516491e-02
9.6060000000e+00, -2.6659749652e+00, 2.7057587673e-02
9.6070000000e+00, -2.6654900409e+00, 2.5023469379e-02
9.6080000000e+00, -2.6654922294e+00, 1.2637421064e-03
9.6090000000e+00, -2.6647174761e+00, -1.9463566885e-02
9.6100000000e+00, -2.6653931185e+00, -2.7419952121e-02
9.6110000000e+00, -2.6662832407e+00, 1.6531822766e-02
9.6120000000e+00, -2.6657611107e+00, 4.6577432039e-02
9.6130000000e+00, -2.6657486046e+00, 7.1261673267e-02
9.6140000000e+00, -2.6653449700e+00, 6.7469196337e-02
9.6150000000e+00, -2.6657026447e+00, 4.7963108688e-02
9.6160000000e+00, -2.6644642274e+00, 3.9752849481e-02
9.6170000000e+00, -2.6646402509e+00, 4.1170729356e-02
9.6180000000e+00, -2.6660012280e+00, 6.2226323654e-02
9.6190000000e+00, -2.6661434849e+00, 7.5529382260e-02
9.6200000000e+00, -2.6662410326e+00, 8.1102416166e-02
9.6210000000e+00, -2.6666255954e+00, 3.5778408695e-02
9.6220000000e+00, -2.6650288782e+00, 4.6553983088e-03
9.6230000000e+00, -2.6660487512e+00, -1.7249985957e-02
9.6240000000e+00, -2.6666293472e+00, -4.8811335391e-03
9.6250000000e+00, -2.6656591860e+00, 1.5798339593e-02
9.6260000000e+00, -2.6639048918e+00, 2.2330904554e-02
9.6270000000e+00, -2.6634931282e+00, 1.8814812588e-02
9.6280000000e+00, -2.6651711351e+00, 3.1734246363e-03
9.6290000000e+00, -2.6643876275e+00, -1.2221280356e-02
9.6300000000e+00, -2.6649019412e+00, -2.2659815167e-02
9.6310000000e+00, -2.6653359031e+00, 2.3069702822e-02
9.6320000000e+00, -2.6651161083e+00, 5.4684203211e-02
9.6330000000e+00, -2.6658886730e+00, 7.5217354892e-02
9.6340000000e+00, -2.6650920340e+00, 6.0134989921e-02
9.6350000000e+00, -2.6659199383e+00, 3.5792478066e-02
9.6360000000e+00, -2.6659149358e+00, 3.3204339234e-02
9.6370000000e+00, -2.6661190980e+00, 4.0500402024e-02
9.6380000000e+00, -2.6659346330e+00, 6.2554608962e-02
9.6390000000e+00, -2.6653380917e+00, 7.9070799093e-02
9.6400000000e+00, -2.6654049993e+00, 8.2541869075e-02
9.6410000000e+00, -2.6645633383e+00, 3.4689752086e-02
9.6420000000e+00, -2.6648622343e+00, 2.2736102419e-03
9.6430000000e+00, -2.6655128645e+00, -2.0132643607e-02
9.6440000000e+00, -2.6660434361e+00, -2.6744309694e-03
9.6450000000e+00, -2.6659258787e+00, 1.9050865356e-02
9.6460000000e+00, -2.6655578865e+00, 2.5928911521e-02
9.6470000000e+00, -2.6657189026e+00, 2.0965550329e-02
9.6480000000e+00, -2.6658968020e+00, -2.0059795534e-03
9.6490000000e+00, -2.6660987756e+00, -2.3275115628e-02
9.6500000000e+00, -2.6660940858e+00, -2.9795799787e-02
9.6510000000e+00, -2.6659205636e+00, 1.8602208770e-02
9.6520000000e+00, -2.6664339393e+00, 5.3475175322e-02
9.6530000000e+00, -2.6666531088e+00, 7.7726705250e-02
9.6540000000e+00, -2.6659502656e+00, 6.5796504533e-02
9.6550000000e+00, -2.6653771732e+00, 4.4095595116e-02
9.6560000000e+00, -2.6647109104e+00, 3.5651471710e-02
9.6570000000e+00, -2.6649469632e+00, 4.1864818291e-02
9.6580000000e+00, -2.6653512231e+00, 6.9173778713e-02
9.6590000000e+00, -2.6655109886e+00, 8.5059973708e-02
9.6600000000e+00, -2.6659746525e+00, 8.3513906237e-02
9.6610000000e+00, -2.6661941347e+00, 3.4212331454e-02
9.6620000000e+00, -2.6661647453e+00, 7.4892821417e-03
9.6630000000e+00, -2.6662310277e+00, -1.2072457683e-02
9.6640000000e+00, -2.6662422832e+00, -1.6164143221e-04
9.6650000000e+00, -2.6664061132e+00, 2.0390269410e-02
9.6660000000e+00, -2.6663510863e+00, 2.7976473880e-02
9.6670000000e+00, -2.6661516139e+00, 1.9944114044e-02
9.6680000000e+00, -2.6661503633e+00, -2.6437910074e-03
9.6690000000e+00, -2.6659612084e+00, -1.8497470124e-02
9.6700000000e+00, -2.6656835729e+00, -2.3820381891e-02
9.6710000000e+00, -2.6660456247e+00, 2.5004710218e-02
9.6720000000e+00, -2.6659518289e+00, 5.3303841657e-02
9.6730000000e+00, -2.6662572905e+00, 7.6993847383e-02
9.6740000000e+00, -2.6659102461e+00, 6.1897725695e-02
9.6750000000e+00, -2.6657029573e+00, 4.1729439683e-02
9.6760000000e+00, -2.6661903828e+00, 3.3902805307e-02
9.6770000000e+00, -2.6666302852e+00, 3.9597148450e-02
9.6780000000e+00, -2.6658427131e+00, 6.2410163426e-02
9.6790000000e+00, -2.6658767922e+00, 8.0052841141e-02
9.6800000000e+00, -2.6665214820e+00, 8.2834199325e-02
9.6810000000e+00, -2.6661375445e+00, 3.1840860925e-02
9.6820000000e+00, -2.6664067385e+00, 3.0677480327e-03
9.6830000000e+00, -2.6654622148e+00, -1.6659072404e-02
9.6840000000e+00, -2.6643794986e+00, 4.3958965898e-04
9.6850000000e+00, -2.6645189417e+00, 1.6294832039e-02
9.6860000000e+00, -2.6646971537e+00, 2.3228530380e-02
9.6870000000e+00, -2.6642585020e+00, 2.1202853708e-02
9.6880000000e+00, -2.6641346915e+00, 4.0738643361e-03
9.6890000000e+00, -2.6649172612e+00, -1.5737372322e-02
9.6900000000e+00, -2.6652339783e+00, -1.2257548066e-02
9.6910000000e+00, -2.6645839734e+00, 3.6819229445e-02
9.6920000000e+00, -2.6649372709e+00, 5.8436660599e-02
9.6930000000e+00, -2.6664351899e+00, 7.8349196723e-02
9.6940000000e+00, -2.6666771831e+00, 6.2107515638e-02
9.6950000000e+00, -2.6663920438e+00, 3.6021965128e-02
9.6960000000e+00, -2.6665074127e+00, 2.7055711756e-02
9.6970000000e+00, -2.6657239051e+00, 3.6475311505e-02
9.6980000000e+00, -2.6642134800e+00, 6.0603656279e-02
9.6990000000e+00, -2.6644339001e+00, 7.9627946158e-02
9.7000000000e+00, -2.6647696891e+00, 8.5130007906e-02
9.7010000000e+00, -2.6660600067e+00, 3.5971628047e-02
9.7020000000e+00, -2.6660847062e+00, 4.1607817793e-03
9.7030000000e+00, -2.6660068557e+00, -1.8268295714e-02
9.7040000000e+00, -2.6663367043e+00, -1.6439277574e-03
9.7050000000e+00, -2.6666296599e+00, 1.9329751541e-02
9.7060000000e+00, -2.6664536364e+00, 2.7488110404e-02
9.7070000000e+00, -2.6656823223e+00, 2.6790582289e-02
9.7080000000e+00, -2.6666768704e+00, 3.8443772737e-03
9.7090000000e+00, -2.6665274224e+00, -2.0872379832e-02
9.7100000000e+00, -2.6666356003e+00, -2.0854558630e-02
9.7110000000e+00, -2.6659080575e+00, 3.3084280607e-02
9.7120000000e+00, -2.6663779745e+00, 5.7623763647e-02
9.7130000000e+00, -2.6667944278e+00, 7.3097257113e-02
9.7140000000e+00, -2.6662175836e+00, 6.0995410079e-02
9.7150000000e+00, -2.6663254488e+00, 3.4684436991e-02
9.7160000000e+00, -2.6662344669e+00, 2.8568325391e-02
9.7170000000e+00, -2.6662798015e+00, 3.6808599255e-02
9.7180000000e+00, -2.6667215797e+00, 6.0319142346e-02
9.7190000000e+00, -2.6666728059e+00, 7.8156915329e-02
9.7200000000e+00, -2.6666527962e+00, 8.0458976964e-02
9.7210000000e+00, -2.6663279500e+00, 3.2789761789e-02
9.7220000000e+00, -2.6662641689e+00, 5.5883538867e-03
9.7230000000e+00, -2.6659774664e+00, -1.5381886232e-02
9.7240000000e+00, -2.6666287219e+00, 1.9200000681e-03
9.7250000000e+00, -2.6664620780e+00, 1.7659560959e-02
9.7260000000e+00, -2.6666040223e+00, 2.5629077607e-02
9.7270000000e+00, -2.6665324249e+00, 1.7068960059e-02
9.7280000000e+00, -2.6664176813e+00, -2.2295262149e-03
9.7290000000e+00, -2.6664545744e+00, -2.0122638721e-02
9.7300000000e+00, -2.6660990883e+00, -2.1233806323e-02
9.7310000000e+00, -2.6662413452e+00, 2.8875350316e-02
9.7320000000e+00, -2.6663617165e+00, 5.8371628842e-02
9.7330000000e+00, -2.6662985607e+00, 7.7597579696e-02
9.7340000000e+00, -2.6665949554e+00, 6.4230739944e-02
9.7350000000e+00, -2.6663013745e+00, 4.6335751522e-02
9.7360000000e+00, -2.6660074810e+00, 3.4871715942e-02
9.7370000000e+00, -2.6657648626e+00, 4.2199356652e-02
9.7380000000e+00, -2.6658602216e+00, 6.2192557166e-02
9.7390000000e+00, -2.6662535387e+00, 8.3337882782e-02
9.7400000000e+00, -2.6659774664e+00, 8.6815831122e-02
9.7410000000e+00, -2.6655653902e+00, 3.9066889515e-02
9.7420000000e+00, -2.6654415797e+00, 7.5021009013e-03
9.7430000000e+00, -2.6652621171e+00, -1.3845510995e-02
9.7440000000e+00, -2.6660872075e+00, 2.9326820777e-03
9.7450000000e+00, -2.6666875006e+00, 1.5822413849e-02
9.7460000000e+00, -2.6667375250e+00, 2.2862414099e-02
9.7470000000e+00, -2.6667375250e+00, 1.9680235188e-02
9.7480000000e+00, -2.6666940663e+00, 7.4661458439e-04
9.7490000000e+00, -2.6662591664e+00, -1.9311930339e-02
9.7500000000e+00, -2.6658455269e+00, -2.0127641164e-02
9.7510000000e+00, -2.6663717214e+00, 2.8476092852e-02
9.7520000000e+00, -2.6651095426e+00, 5.6600451447e-02
9.7530000000e+00, -2.6647015308e+00, 7.9417218256e-02
9.7540000000e+00, -2.6640705977e+00, 6.4573719927e-02
9.7550000000e+00, -2.6661750629e+00, 4.3688521336e-02
9.7560000000e+00, -2.6662172710e+00, 3.4683811685e-02
9.7570000000e+00, -2.6665339881e+00, 4.2876249690e-02
9.7580000000e+00, -2.6661947600e+00, 6.6151677971e-02
9.7590000000e+00, -2.6659396354e+00, 8.2121351229e-02
9.7600000000e+00, -2.6664652045e+00, 8.0340794253e-02
9.7610000000e+00, -2.6661731870e+00, 3.0441427558e-02
9.7620000000e+00, -2.6664405050e+00, 2.8473278978e-03
9.7630000000e+00, -2.6659512036e+00, -1.6228237020e-02
9.7640000000e+00, -2.6653149554e+00, 1.9365706598e-03
9.7650000000e+00, -2.6663767238e+00, 2.0324925001e-02
9.7660000000e+00, -2.6663138807e+00, 2.9830816887e-02
9.7670000000e+00, -2.6658408372e+00, 2.2384055509e-02
9.7680000000e+00, -2.6660684483e+00, 4.2739620471e-03
9.7690000000e+00, -2.6660981503e+00, -1.7412878000e-02
9.7700000000e+00, -2.6663220096e+00, -1.6523693796e-02
9.7710000000e+00, -2.6664686437e+00, 3.4491842944e-02
9.7720000000e+00, -2.6661031528e+00, 5.9389938600e-02
9.7730000000e+00, -2.6664570756e+00, 7.8772841096e-02
9.7740000000e+00, -2.6664539491e+00, 6.0840959658e-02
9.7750000000e+00, -2.6663207590e+00, 3.9035624248e-02
9.7760000000e+00, -2.6662916823e+00, 2.9296180815e-02
9.7770000000e+00, -2.6665317996e+00, 4.0855888113e-02
9.7780000000e+00, -2.6663654683e+00, 5.9342728046e-02
9.7790000000e+00, -2.6664811498e+00, 7.7067320761e-02
9.7800000000e+00, -2.6663504610e+00, 7.7226773625e-02
9.7810000000e+00, -2.6663864161e+00, 2.8430445562e-02
9.7820000000e+00, -2.6662979354e+00, 7.4411336300e-05
9.7830000000e+00, -2.6657095230e+00, -2.1131256246e-02
9.7840000000e+00, -2.6662560399e+00, -4.5600392434e-03
9.7850000000e+00, -2.6655500702e+00, 1.5586361081e-02
9.7860000000e+00, -2.6660540663e+00, 2.5143215353e-02
9.7870000000e+00, -2.6660346818e+00, 1.8225462298e-02
9.7880000000e+00, -2.6658886730e+00, 3.1796776898e-04
9.7890000000e+00, -2.6663785998e+00, -2.0226439409e-02
9.7900000000e+00, -2.6659099334e+00, -2.3361095113e-02
9.7910000000e+00, -2.6655228694e+00, 2.3437695018e-02
9.7920000000e+00, -2.6655460057e+00, 5.1077129316e-02
9.7930000000e+00, -2.6664042373e+00, 7.8688737526e-02
9.7940000000e+00, -2.6660859569e+00, 6.0964457464e-02
9.7950000000e+00, -2.6663376423e+00, 3.8285883137e-02
9.7960000000e+00, -2.6657217165e+00, 3.2777880987e-02
9.7970000000e+00, -2.6651036022e+00, 4.0892781129e-02
9.7980000000e+00, -2.6650310667e+00, 5.6345326865e-02
9.7990000000e+00, -2.6649941737e+00, 7.1207271701e-02
9.8000000000e+00, -2.6653271488e+00, 7.0253055742e-02
9.8010000000e+00, -2.6662200849e+00, 2.1803459494e-02
9.8020000000e+00, -2.6659562060e+00, -4.3364925818e-03
9.8030000000e+00, -2.6660184239e+00, -2.4722072201e-02
9.8040000000e+00, -2.6660118582e+00, -4.9108355431e-03
9.8050000000e+00, -2.6665555612e+00, 1.4908530085e-02
9.8060000000e+00, -2.6665002216e+00, 2.3190699406e-02
9.8070000000e+00, -2.6664261230e+00, 1.5789897971e-02
9.8080000000e+00, -2.6661794400e+00, -5.2835175300e-03
9.8090000000e+00, -2.6663836022e+00, -2.5320176766e-02
9.8100000000e+00, -2.6664036120e+00, -1.8708198026e-02
9.8110000000e+00, -2.6661309788e+00, 3.2497431539e-02
9.8120000000e+00, -2.6647912621e+00, 5.3517383433e-02
9.8130000000e+00, -2.6647990785e+00, 7.1573387982e-02
9.8140000000e+00, -2.6659790296e+00, 5.5771921862e-02
9.8150000000e+00, -2.6658817947e+00, 3.8968403923e-02
9.8160000000e+00, -2.6664430062e+00, 2.5938916407e-02
9.8170000000e+00, -2.6668938514e+00, 3.1019209699e-02
9.8180000000e+00, -2.6664211205e+00, 5.4074843150e-02
9.8190000000e+00, -2.6665774469e+00, 7.2421927338e-02
9.8200000000e+00, -2.6659218142e+00, 6.8579113328e-02
9.8210000000e+00, -2.6658355221e+00, 2.2929634424e-02
9.8220000000e+00, -2.6647165381e+00, -3.8912751747e-03
9.8230000000e+00, -2.6648684873e+00, -2.1447035446e-02
9.8240000000e+00, -2.6649316432e+00, -1.6633122232e-03
9.8250000000e+00, -2.6642331771e+00, 1.2318202684e-02
9.8260000000e+00, -2.6657307834e+00, 2.2241173237e-02
9.8270000000e+00, -2.6649278914e+00, 1.3986204698e-02
